code,date,value,description
AVTCEUS,197412,0.348,Aviation Gasoline CO2 Emissions
AVTCEUS,197413,5.663,Aviation Gasoline CO2 Emissions
AVTCEUS,197501,0.342,Aviation Gasoline CO2 Emissions
AVTCEUS,197502,0.365,Aviation Gasoline CO2 Emissions
AVTCEUS,197503,0.362,Aviation Gasoline CO2 Emissions
AVTCEUS,197504,0.411,Aviation Gasoline CO2 Emissions
AVTCEUS,197505,0.39,Aviation Gasoline CO2 Emissions
AVTCEUS,197506,0.424,Aviation Gasoline CO2 Emissions
AVTCEUS,197507,0.504,Aviation Gasoline CO2 Emissions
AVTCEUS,197508,0.472,Aviation Gasoline CO2 Emissions
AVTCEUS,197509,0.477,Aviation Gasoline CO2 Emissions
AVTCEUS,197510,0.471,Aviation Gasoline CO2 Emissions
AVTCEUS,197511,0.374,Aviation Gasoline CO2 Emissions
AVTCEUS,197512,0.322,Aviation Gasoline CO2 Emissions
AVTCEUS,197513,4.913,Aviation Gasoline CO2 Emissions
AVTCEUS,197601,0.301,Aviation Gasoline CO2 Emissions
AVTCEUS,197602,0.292,Aviation Gasoline CO2 Emissions
AVTCEUS,197603,0.367,Aviation Gasoline CO2 Emissions
AVTCEUS,197604,0.388,Aviation Gasoline CO2 Emissions
AVTCEUS,197605,0.38,Aviation Gasoline CO2 Emissions
AVTCEUS,197606,0.524,Aviation Gasoline CO2 Emissions
AVTCEUS,197607,0.425,Aviation Gasoline CO2 Emissions
AVTCEUS,197608,0.514,Aviation Gasoline CO2 Emissions
AVTCEUS,197609,0.402,Aviation Gasoline CO2 Emissions
AVTCEUS,197610,0.396,Aviation Gasoline CO2 Emissions
AVTCEUS,197611,0.358,Aviation Gasoline CO2 Emissions
AVTCEUS,197612,0.32,Aviation Gasoline CO2 Emissions
AVTCEUS,197613,4.667,Aviation Gasoline CO2 Emissions
AVTCEUS,197701,0.276,Aviation Gasoline CO2 Emissions
AVTCEUS,197702,0.322,Aviation Gasoline CO2 Emissions
AVTCEUS,197703,0.406,Aviation Gasoline CO2 Emissions
AVTCEUS,197704,0.385,Aviation Gasoline CO2 Emissions
AVTCEUS,197705,0.402,Aviation Gasoline CO2 Emissions
AVTCEUS,197706,0.521,Aviation Gasoline CO2 Emissions
AVTCEUS,197707,0.567,Aviation Gasoline CO2 Emissions
AVTCEUS,197708,0.489,Aviation Gasoline CO2 Emissions
AVTCEUS,197709,0.465,Aviation Gasoline CO2 Emissions
AVTCEUS,197710,0.373,Aviation Gasoline CO2 Emissions
AVTCEUS,197711,0.368,Aviation Gasoline CO2 Emissions
AVTCEUS,197712,0.292,Aviation Gasoline CO2 Emissions
AVTCEUS,197713,4.866,Aviation Gasoline CO2 Emissions
AVTCEUS,197801,0.308,Aviation Gasoline CO2 Emissions
AVTCEUS,197802,0.31,Aviation Gasoline CO2 Emissions
AVTCEUS,197803,0.437,Aviation Gasoline CO2 Emissions
AVTCEUS,197804,0.385,Aviation Gasoline CO2 Emissions
AVTCEUS,197805,0.453,Aviation Gasoline CO2 Emissions
AVTCEUS,197806,0.451,Aviation Gasoline CO2 Emissions
AVTCEUS,197807,0.475,Aviation Gasoline CO2 Emissions
AVTCEUS,197808,0.55,Aviation Gasoline CO2 Emissions
AVTCEUS,197809,0.463,Aviation Gasoline CO2 Emissions
AVTCEUS,197810,0.461,Aviation Gasoline CO2 Emissions
AVTCEUS,197811,0.322,Aviation Gasoline CO2 Emissions
AVTCEUS,197812,0.329,Aviation Gasoline CO2 Emissions
AVTCEUS,197813,4.944,Aviation Gasoline CO2 Emissions
AVTCEUS,197901,0.264,Aviation Gasoline CO2 Emissions
AVTCEUS,197902,0.27,Aviation Gasoline CO2 Emissions
AVTCEUS,197903,0.398,Aviation Gasoline CO2 Emissions
AVTCEUS,197904,0.363,Aviation Gasoline CO2 Emissions
AVTCEUS,197905,0.425,Aviation Gasoline CO2 Emissions
AVTCEUS,197906,0.26,Aviation Gasoline CO2 Emissions
AVTCEUS,197907,0.685,Aviation Gasoline CO2 Emissions
AVTCEUS,197908,0.558,Aviation Gasoline CO2 Emissions
AVTCEUS,197909,0.489,Aviation Gasoline CO2 Emissions
AVTCEUS,197910,0.402,Aviation Gasoline CO2 Emissions
AVTCEUS,197911,0.436,Aviation Gasoline CO2 Emissions
AVTCEUS,197912,0.316,Aviation Gasoline CO2 Emissions
AVTCEUS,197913,4.865,Aviation Gasoline CO2 Emissions
AVTCEUS,198001,0.293,Aviation Gasoline CO2 Emissions
AVTCEUS,198002,0.374,Aviation Gasoline CO2 Emissions
AVTCEUS,198003,0.35,Aviation Gasoline CO2 Emissions
AVTCEUS,198004,0.328,Aviation Gasoline CO2 Emissions
AVTCEUS,198005,0.402,Aviation Gasoline CO2 Emissions
AVTCEUS,198006,0.412,Aviation Gasoline CO2 Emissions
AVTCEUS,198007,0.412,Aviation Gasoline CO2 Emissions
AVTCEUS,198008,0.438,Aviation Gasoline CO2 Emissions
AVTCEUS,198009,0.424,Aviation Gasoline CO2 Emissions
AVTCEUS,198010,0.431,Aviation Gasoline CO2 Emissions
AVTCEUS,198011,0.327,Aviation Gasoline CO2 Emissions
AVTCEUS,198012,0.262,Aviation Gasoline CO2 Emissions
AVTCEUS,198013,4.452,Aviation Gasoline CO2 Emissions
AVTCEUS,198101,0.27,Aviation Gasoline CO2 Emissions
AVTCEUS,198102,0.233,Aviation Gasoline CO2 Emissions
AVTCEUS,198103,0.369,Aviation Gasoline CO2 Emissions
AVTCEUS,198104,0.369,Aviation Gasoline CO2 Emissions
AVTCEUS,198105,0.303,Aviation Gasoline CO2 Emissions
AVTCEUS,198106,0.405,Aviation Gasoline CO2 Emissions
AVTCEUS,198107,0.418,Aviation Gasoline CO2 Emissions
AVTCEUS,198108,0.413,Aviation Gasoline CO2 Emissions
AVTCEUS,198109,0.247,Aviation Gasoline CO2 Emissions
AVTCEUS,198110,0.355,Aviation Gasoline CO2 Emissions
AVTCEUS,198111,0.247,Aviation Gasoline CO2 Emissions
AVTCEUS,198112,0.264,Aviation Gasoline CO2 Emissions
AVTCEUS,198113,3.893,Aviation Gasoline CO2 Emissions
AVTCEUS,198201,0.252,Aviation Gasoline CO2 Emissions
AVTCEUS,198202,0.186,Aviation Gasoline CO2 Emissions
AVTCEUS,198203,0.269,Aviation Gasoline CO2 Emissions
AVTCEUS,198204,0.27,Aviation Gasoline CO2 Emissions
AVTCEUS,198205,0.276,Aviation Gasoline CO2 Emissions
AVTCEUS,198206,0.359,Aviation Gasoline CO2 Emissions
AVTCEUS,198207,0.31,Aviation Gasoline CO2 Emissions
AVTCEUS,198208,0.384,Aviation Gasoline CO2 Emissions
AVTCEUS,198209,0.33,Aviation Gasoline CO2 Emissions
AVTCEUS,198210,0.258,Aviation Gasoline CO2 Emissions
AVTCEUS,198211,0.145,Aviation Gasoline CO2 Emissions
AVTCEUS,198212,0.212,Aviation Gasoline CO2 Emissions
AVTCEUS,198213,3.25,Aviation Gasoline CO2 Emissions
AVTCEUS,198301,0.065,Aviation Gasoline CO2 Emissions
AVTCEUS,198302,0.299,Aviation Gasoline CO2 Emissions
AVTCEUS,198303,0.216,Aviation Gasoline CO2 Emissions
AVTCEUS,198304,0.275,Aviation Gasoline CO2 Emissions
AVTCEUS,198305,0.251,Aviation Gasoline CO2 Emissions
AVTCEUS,198306,0.362,Aviation Gasoline CO2 Emissions
AVTCEUS,198307,0.335,Aviation Gasoline CO2 Emissions
AVTCEUS,198308,0.347,Aviation Gasoline CO2 Emissions
AVTCEUS,198309,0.347,Aviation Gasoline CO2 Emissions
AVTCEUS,198310,0.325,Aviation Gasoline CO2 Emissions
AVTCEUS,198311,0.253,Aviation Gasoline CO2 Emissions
AVTCEUS,198312,0.224,Aviation Gasoline CO2 Emissions
AVTCEUS,198313,3.298,Aviation Gasoline CO2 Emissions
AVTCEUS,198401,0.15,Aviation Gasoline CO2 Emissions
AVTCEUS,198402,0.226,Aviation Gasoline CO2 Emissions
AVTCEUS,198403,0.155,Aviation Gasoline CO2 Emissions
AVTCEUS,198404,0.274,Aviation Gasoline CO2 Emissions
AVTCEUS,198405,0.383,Aviation Gasoline CO2 Emissions
AVTCEUS,198406,0.327,Aviation Gasoline CO2 Emissions
AVTCEUS,198407,0.264,Aviation Gasoline CO2 Emissions
AVTCEUS,198408,0.368,Aviation Gasoline CO2 Emissions
AVTCEUS,198409,0.24,Aviation Gasoline CO2 Emissions
AVTCEUS,198410,0.215,Aviation Gasoline CO2 Emissions
AVTCEUS,198411,0.253,Aviation Gasoline CO2 Emissions
AVTCEUS,198412,0.181,Aviation Gasoline CO2 Emissions
AVTCEUS,198413,3.036,Aviation Gasoline CO2 Emissions
AVTCEUS,198501,0.234,Aviation Gasoline CO2 Emissions
AVTCEUS,198502,0.194,Aviation Gasoline CO2 Emissions
AVTCEUS,198503,0.279,Aviation Gasoline CO2 Emissions
AVTCEUS,198504,0.328,Aviation Gasoline CO2 Emissions
AVTCEUS,198505,0.308,Aviation Gasoline CO2 Emissions
AVTCEUS,198506,0.297,Aviation Gasoline CO2 Emissions
AVTCEUS,198507,0.375,Aviation Gasoline CO2 Emissions
AVTCEUS,198508,0.38,Aviation Gasoline CO2 Emissions
AVTCEUS,198509,0.307,Aviation Gasoline CO2 Emissions
AVTCEUS,198510,0.291,Aviation Gasoline CO2 Emissions
AVTCEUS,198511,0.207,Aviation Gasoline CO2 Emissions
AVTCEUS,198512,0.28,Aviation Gasoline CO2 Emissions
AVTCEUS,198513,3.482,Aviation Gasoline CO2 Emissions
AVTCEUS,198601,0.219,Aviation Gasoline CO2 Emissions
AVTCEUS,198602,0.205,Aviation Gasoline CO2 Emissions
AVTCEUS,198603,0.308,Aviation Gasoline CO2 Emissions
AVTCEUS,198604,0.347,Aviation Gasoline CO2 Emissions
AVTCEUS,198605,0.379,Aviation Gasoline CO2 Emissions
AVTCEUS,198606,0.372,Aviation Gasoline CO2 Emissions
AVTCEUS,198607,0.386,Aviation Gasoline CO2 Emissions
AVTCEUS,198608,0.415,Aviation Gasoline CO2 Emissions
AVTCEUS,198609,0.652,Aviation Gasoline CO2 Emissions
AVTCEUS,198610,0.303,Aviation Gasoline CO2 Emissions
AVTCEUS,198611,0.241,Aviation Gasoline CO2 Emissions
AVTCEUS,198612,0.252,Aviation Gasoline CO2 Emissions
AVTCEUS,198613,4.077,Aviation Gasoline CO2 Emissions
AVTCEUS,198701,0.211,Aviation Gasoline CO2 Emissions
AVTCEUS,198702,0.212,Aviation Gasoline CO2 Emissions
AVTCEUS,198703,0.278,Aviation Gasoline CO2 Emissions
AVTCEUS,198704,0.283,Aviation Gasoline CO2 Emissions
AVTCEUS,198705,0.326,Aviation Gasoline CO2 Emissions
AVTCEUS,198706,0.306,Aviation Gasoline CO2 Emissions
AVTCEUS,198707,0.314,Aviation Gasoline CO2 Emissions
AVTCEUS,198708,0.327,Aviation Gasoline CO2 Emissions
AVTCEUS,198709,0.259,Aviation Gasoline CO2 Emissions
AVTCEUS,198710,0.271,Aviation Gasoline CO2 Emissions
AVTCEUS,198711,0.192,Aviation Gasoline CO2 Emissions
AVTCEUS,198712,0.177,Aviation Gasoline CO2 Emissions
AVTCEUS,198713,3.158,Aviation Gasoline CO2 Emissions
AVTCEUS,198801,0.251,Aviation Gasoline CO2 Emissions
AVTCEUS,198802,0.222,Aviation Gasoline CO2 Emissions
AVTCEUS,198803,0.28,Aviation Gasoline CO2 Emissions
AVTCEUS,198804,0.257,Aviation Gasoline CO2 Emissions
AVTCEUS,198805,0.362,Aviation Gasoline CO2 Emissions
AVTCEUS,198806,0.339,Aviation Gasoline CO2 Emissions
AVTCEUS,198807,0.36,Aviation Gasoline CO2 Emissions
AVTCEUS,198808,0.308,Aviation Gasoline CO2 Emissions
AVTCEUS,198809,0.295,Aviation Gasoline CO2 Emissions
AVTCEUS,198810,0.274,Aviation Gasoline CO2 Emissions
AVTCEUS,198811,0.219,Aviation Gasoline CO2 Emissions
AVTCEUS,198812,0.222,Aviation Gasoline CO2 Emissions
AVTCEUS,198813,3.39,Aviation Gasoline CO2 Emissions
AVTCEUS,198901,0.248,Aviation Gasoline CO2 Emissions
AVTCEUS,198902,0.16,Aviation Gasoline CO2 Emissions
AVTCEUS,198903,0.275,Aviation Gasoline CO2 Emissions
AVTCEUS,198904,0.318,Aviation Gasoline CO2 Emissions
AVTCEUS,198905,0.292,Aviation Gasoline CO2 Emissions
AVTCEUS,198906,0.268,Aviation Gasoline CO2 Emissions
AVTCEUS,198907,0.314,Aviation Gasoline CO2 Emissions
AVTCEUS,198908,0.429,Aviation Gasoline CO2 Emissions
AVTCEUS,198909,0.281,Aviation Gasoline CO2 Emissions
AVTCEUS,198910,0.231,Aviation Gasoline CO2 Emissions
AVTCEUS,198911,0.284,Aviation Gasoline CO2 Emissions
AVTCEUS,198912,0.192,Aviation Gasoline CO2 Emissions
AVTCEUS,198913,3.293,Aviation Gasoline CO2 Emissions
AVTCEUS,199001,0.207,Aviation Gasoline CO2 Emissions
AVTCEUS,199002,0.225,Aviation Gasoline CO2 Emissions
AVTCEUS,199003,0.272,Aviation Gasoline CO2 Emissions
AVTCEUS,199004,0.238,Aviation Gasoline CO2 Emissions
AVTCEUS,199005,0.279,Aviation Gasoline CO2 Emissions
AVTCEUS,199006,0.326,Aviation Gasoline CO2 Emissions
AVTCEUS,199007,0.342,Aviation Gasoline CO2 Emissions
AVTCEUS,199008,0.337,Aviation Gasoline CO2 Emissions
AVTCEUS,199009,0.254,Aviation Gasoline CO2 Emissions
AVTCEUS,199010,0.241,Aviation Gasoline CO2 Emissions
AVTCEUS,199011,0.208,Aviation Gasoline CO2 Emissions
AVTCEUS,199012,0.183,Aviation Gasoline CO2 Emissions
AVTCEUS,199013,3.112,Aviation Gasoline CO2 Emissions
AVTCEUS,199101,0.17,Aviation Gasoline CO2 Emissions
AVTCEUS,199102,0.179,Aviation Gasoline CO2 Emissions
AVTCEUS,199103,0.216,Aviation Gasoline CO2 Emissions
AVTCEUS,199104,0.234,Aviation Gasoline CO2 Emissions
AVTCEUS,199105,0.272,Aviation Gasoline CO2 Emissions
AVTCEUS,199106,0.292,Aviation Gasoline CO2 Emissions
AVTCEUS,199107,0.337,Aviation Gasoline CO2 Emissions
AVTCEUS,199108,0.33,Aviation Gasoline CO2 Emissions
AVTCEUS,199109,0.269,Aviation Gasoline CO2 Emissions
AVTCEUS,199110,0.231,Aviation Gasoline CO2 Emissions
AVTCEUS,199111,0.185,Aviation Gasoline CO2 Emissions
AVTCEUS,199112,0.171,Aviation Gasoline CO2 Emissions
AVTCEUS,199113,2.887,Aviation Gasoline CO2 Emissions
AVTCEUS,199201,0.171,Aviation Gasoline CO2 Emissions
AVTCEUS,199202,0.227,Aviation Gasoline CO2 Emissions
AVTCEUS,199203,0.236,Aviation Gasoline CO2 Emissions
AVTCEUS,199204,0.205,Aviation Gasoline CO2 Emissions
AVTCEUS,199205,0.27,Aviation Gasoline CO2 Emissions
AVTCEUS,199206,0.321,Aviation Gasoline CO2 Emissions
AVTCEUS,199207,0.263,Aviation Gasoline CO2 Emissions
AVTCEUS,199208,0.312,Aviation Gasoline CO2 Emissions
AVTCEUS,199209,0.253,Aviation Gasoline CO2 Emissions
AVTCEUS,199210,0.178,Aviation Gasoline CO2 Emissions
AVTCEUS,199211,0.171,Aviation Gasoline CO2 Emissions
AVTCEUS,199212,0.235,Aviation Gasoline CO2 Emissions
AVTCEUS,199213,2.841,Aviation Gasoline CO2 Emissions
AVTCEUS,199301,0.117,Aviation Gasoline CO2 Emissions
AVTCEUS,199302,0.113,Aviation Gasoline CO2 Emissions
AVTCEUS,199303,0.29,Aviation Gasoline CO2 Emissions
AVTCEUS,199304,0.19,Aviation Gasoline CO2 Emissions
AVTCEUS,199305,0.286,Aviation Gasoline CO2 Emissions
AVTCEUS,199306,0.249,Aviation Gasoline CO2 Emissions
AVTCEUS,199307,0.308,Aviation Gasoline CO2 Emissions
AVTCEUS,199308,0.333,Aviation Gasoline CO2 Emissions
AVTCEUS,199309,0.28,Aviation Gasoline CO2 Emissions
AVTCEUS,199310,0.152,Aviation Gasoline CO2 Emissions
AVTCEUS,199311,0.226,Aviation Gasoline CO2 Emissions
AVTCEUS,199312,0.112,Aviation Gasoline CO2 Emissions
AVTCEUS,199313,2.657,Aviation Gasoline CO2 Emissions
AVTCEUS,199401,0.206,Aviation Gasoline CO2 Emissions
AVTCEUS,199402,0.203,Aviation Gasoline CO2 Emissions
AVTCEUS,199403,0.203,Aviation Gasoline CO2 Emissions
AVTCEUS,199404,0.285,Aviation Gasoline CO2 Emissions
AVTCEUS,199405,0.105,Aviation Gasoline CO2 Emissions
AVTCEUS,199406,0.389,Aviation Gasoline CO2 Emissions
AVTCEUS,199407,0.078,Aviation Gasoline CO2 Emissions
AVTCEUS,199408,0.32,Aviation Gasoline CO2 Emissions
AVTCEUS,199409,0.223,Aviation Gasoline CO2 Emissions
AVTCEUS,199410,0.218,Aviation Gasoline CO2 Emissions
AVTCEUS,199411,0.226,Aviation Gasoline CO2 Emissions
AVTCEUS,199412,0.183,Aviation Gasoline CO2 Emissions
AVTCEUS,199413,2.639,Aviation Gasoline CO2 Emissions
AVTCEUS,199501,0.206,Aviation Gasoline CO2 Emissions
AVTCEUS,199502,0.212,Aviation Gasoline CO2 Emissions
AVTCEUS,199503,0.239,Aviation Gasoline CO2 Emissions
AVTCEUS,199504,0.202,Aviation Gasoline CO2 Emissions
AVTCEUS,199505,0.285,Aviation Gasoline CO2 Emissions
AVTCEUS,199506,0.206,Aviation Gasoline CO2 Emissions
AVTCEUS,199507,0.298,Aviation Gasoline CO2 Emissions
AVTCEUS,199508,0.278,Aviation Gasoline CO2 Emissions
AVTCEUS,199509,0.328,Aviation Gasoline CO2 Emissions
AVTCEUS,199510,0.158,Aviation Gasoline CO2 Emissions
AVTCEUS,199511,0.162,Aviation Gasoline CO2 Emissions
AVTCEUS,199512,0.164,Aviation Gasoline CO2 Emissions
AVTCEUS,199513,2.739,Aviation Gasoline CO2 Emissions
AVTCEUS,199601,0.149,Aviation Gasoline CO2 Emissions
AVTCEUS,199602,0.135,Aviation Gasoline CO2 Emissions
AVTCEUS,199603,0.27,Aviation Gasoline CO2 Emissions
AVTCEUS,199604,0.221,Aviation Gasoline CO2 Emissions
AVTCEUS,199605,0.235,Aviation Gasoline CO2 Emissions
AVTCEUS,199606,0.3,Aviation Gasoline CO2 Emissions
AVTCEUS,199607,0.222,Aviation Gasoline CO2 Emissions
AVTCEUS,199608,0.227,Aviation Gasoline CO2 Emissions
AVTCEUS,199609,0.236,Aviation Gasoline CO2 Emissions
AVTCEUS,199610,0.201,Aviation Gasoline CO2 Emissions
AVTCEUS,199611,0.216,Aviation Gasoline CO2 Emissions
AVTCEUS,199612,0.172,Aviation Gasoline CO2 Emissions
AVTCEUS,199613,2.585,Aviation Gasoline CO2 Emissions
AVTCEUS,199701,0.148,Aviation Gasoline CO2 Emissions
AVTCEUS,199702,0.229,Aviation Gasoline CO2 Emissions
AVTCEUS,199703,0.209,Aviation Gasoline CO2 Emissions
AVTCEUS,199704,0.295,Aviation Gasoline CO2 Emissions
AVTCEUS,199705,0.279,Aviation Gasoline CO2 Emissions
AVTCEUS,199706,0.225,Aviation Gasoline CO2 Emissions
AVTCEUS,199707,0.255,Aviation Gasoline CO2 Emissions
AVTCEUS,199708,0.338,Aviation Gasoline CO2 Emissions
AVTCEUS,199709,0.208,Aviation Gasoline CO2 Emissions
AVTCEUS,199710,0.25,Aviation Gasoline CO2 Emissions
AVTCEUS,199711,0.147,Aviation Gasoline CO2 Emissions
AVTCEUS,199712,0.163,Aviation Gasoline CO2 Emissions
AVTCEUS,199713,2.747,Aviation Gasoline CO2 Emissions
AVTCEUS,199801,0.103,Aviation Gasoline CO2 Emissions
AVTCEUS,199802,0.224,Aviation Gasoline CO2 Emissions
AVTCEUS,199803,0.202,Aviation Gasoline CO2 Emissions
AVTCEUS,199804,0.196,Aviation Gasoline CO2 Emissions
AVTCEUS,199805,0.206,Aviation Gasoline CO2 Emissions
AVTCEUS,199806,0.297,Aviation Gasoline CO2 Emissions
AVTCEUS,199807,0.236,Aviation Gasoline CO2 Emissions
AVTCEUS,199808,0.265,Aviation Gasoline CO2 Emissions
AVTCEUS,199809,0.194,Aviation Gasoline CO2 Emissions
AVTCEUS,199810,0.246,Aviation Gasoline CO2 Emissions
AVTCEUS,199811,0.181,Aviation Gasoline CO2 Emissions
AVTCEUS,199812,0.107,Aviation Gasoline CO2 Emissions
AVTCEUS,199813,2.456,Aviation Gasoline CO2 Emissions
AVTCEUS,199901,0.282,Aviation Gasoline CO2 Emissions
AVTCEUS,199902,0.157,Aviation Gasoline CO2 Emissions
AVTCEUS,199903,0.201,Aviation Gasoline CO2 Emissions
AVTCEUS,199904,0.265,Aviation Gasoline CO2 Emissions
AVTCEUS,199905,0.166,Aviation Gasoline CO2 Emissions
AVTCEUS,199906,0.265,Aviation Gasoline CO2 Emissions
AVTCEUS,199907,0.281,Aviation Gasoline CO2 Emissions
AVTCEUS,199908,0.304,Aviation Gasoline CO2 Emissions
AVTCEUS,199909,0.238,Aviation Gasoline CO2 Emissions
AVTCEUS,199910,0.193,Aviation Gasoline CO2 Emissions
AVTCEUS,199911,0.186,Aviation Gasoline CO2 Emissions
AVTCEUS,199912,0.175,Aviation Gasoline CO2 Emissions
AVTCEUS,199913,2.71,Aviation Gasoline CO2 Emissions
AVTCEUS,200001,0.172,Aviation Gasoline CO2 Emissions
AVTCEUS,200002,0.126,Aviation Gasoline CO2 Emissions
AVTCEUS,200003,0.228,Aviation Gasoline CO2 Emissions
AVTCEUS,200004,0.224,Aviation Gasoline CO2 Emissions
AVTCEUS,200005,0.234,Aviation Gasoline CO2 Emissions
AVTCEUS,200006,0.235,Aviation Gasoline CO2 Emissions
AVTCEUS,200007,0.261,Aviation Gasoline CO2 Emissions
AVTCEUS,200008,0.307,Aviation Gasoline CO2 Emissions
AVTCEUS,200009,0.193,Aviation Gasoline CO2 Emissions
AVTCEUS,200010,0.221,Aviation Gasoline CO2 Emissions
AVTCEUS,200011,0.175,Aviation Gasoline CO2 Emissions
AVTCEUS,200012,0.133,Aviation Gasoline CO2 Emissions
AVTCEUS,200013,2.511,Aviation Gasoline CO2 Emissions
AVTCEUS,200101,0.191,Aviation Gasoline CO2 Emissions
AVTCEUS,200102,0.217,Aviation Gasoline CO2 Emissions
AVTCEUS,200103,0.174,Aviation Gasoline CO2 Emissions
AVTCEUS,200104,0.177,Aviation Gasoline CO2 Emissions
AVTCEUS,200105,0.261,Aviation Gasoline CO2 Emissions
AVTCEUS,200106,0.228,Aviation Gasoline CO2 Emissions
AVTCEUS,200107,0.253,Aviation Gasoline CO2 Emissions
AVTCEUS,200108,0.268,Aviation Gasoline CO2 Emissions
AVTCEUS,200109,0.154,Aviation Gasoline CO2 Emissions
AVTCEUS,200110,0.171,Aviation Gasoline CO2 Emissions
AVTCEUS,200111,0.176,Aviation Gasoline CO2 Emissions
AVTCEUS,200112,0.146,Aviation Gasoline CO2 Emissions
AVTCEUS,200113,2.417,Aviation Gasoline CO2 Emissions
AVTCEUS,200201,0.166,Aviation Gasoline CO2 Emissions
AVTCEUS,200202,0.118,Aviation Gasoline CO2 Emissions
AVTCEUS,200203,0.178,Aviation Gasoline CO2 Emissions
AVTCEUS,200204,0.195,Aviation Gasoline CO2 Emissions
AVTCEUS,200205,0.178,Aviation Gasoline CO2 Emissions
AVTCEUS,200206,0.227,Aviation Gasoline CO2 Emissions
AVTCEUS,200207,0.289,Aviation Gasoline CO2 Emissions
AVTCEUS,200208,0.266,Aviation Gasoline CO2 Emissions
AVTCEUS,200209,0.197,Aviation Gasoline CO2 Emissions
AVTCEUS,200210,0.222,Aviation Gasoline CO2 Emissions
AVTCEUS,200211,0.158,Aviation Gasoline CO2 Emissions
AVTCEUS,200212,0.139,Aviation Gasoline CO2 Emissions
AVTCEUS,200213,2.334,Aviation Gasoline CO2 Emissions
AVTCEUS,200301,0.086,Aviation Gasoline CO2 Emissions
AVTCEUS,200302,0.139,Aviation Gasoline CO2 Emissions
AVTCEUS,200303,0.193,Aviation Gasoline CO2 Emissions
AVTCEUS,200304,0.155,Aviation Gasoline CO2 Emissions
AVTCEUS,200305,0.193,Aviation Gasoline CO2 Emissions
AVTCEUS,200306,0.15,Aviation Gasoline CO2 Emissions
AVTCEUS,200307,0.224,Aviation Gasoline CO2 Emissions
AVTCEUS,200308,0.212,Aviation Gasoline CO2 Emissions
AVTCEUS,200309,0.269,Aviation Gasoline CO2 Emissions
AVTCEUS,200310,0.145,Aviation Gasoline CO2 Emissions
AVTCEUS,200311,0.187,Aviation Gasoline CO2 Emissions
AVTCEUS,200312,0.139,Aviation Gasoline CO2 Emissions
AVTCEUS,200313,2.091,Aviation Gasoline CO2 Emissions
AVTCEUS,200401,0.146,Aviation Gasoline CO2 Emissions
AVTCEUS,200402,0.181,Aviation Gasoline CO2 Emissions
AVTCEUS,200403,0.156,Aviation Gasoline CO2 Emissions
AVTCEUS,200404,0.211,Aviation Gasoline CO2 Emissions
AVTCEUS,200405,0.154,Aviation Gasoline CO2 Emissions
AVTCEUS,200406,0.175,Aviation Gasoline CO2 Emissions
AVTCEUS,200407,0.231,Aviation Gasoline CO2 Emissions
AVTCEUS,200408,0.209,Aviation Gasoline CO2 Emissions
AVTCEUS,200409,0.219,Aviation Gasoline CO2 Emissions
AVTCEUS,200410,0.205,Aviation Gasoline CO2 Emissions
AVTCEUS,200411,0.126,Aviation Gasoline CO2 Emissions
AVTCEUS,200412,0.15,Aviation Gasoline CO2 Emissions
AVTCEUS,200413,2.162,Aviation Gasoline CO2 Emissions
AVTCEUS,200501,0.311,Aviation Gasoline CO2 Emissions
AVTCEUS,200502,0.175,Aviation Gasoline CO2 Emissions
AVTCEUS,200503,0.179,Aviation Gasoline CO2 Emissions
AVTCEUS,200504,0.18,Aviation Gasoline CO2 Emissions
AVTCEUS,200505,0.185,Aviation Gasoline CO2 Emissions
AVTCEUS,200506,0.212,Aviation Gasoline CO2 Emissions
AVTCEUS,200507,0.231,Aviation Gasoline CO2 Emissions
AVTCEUS,200508,0.251,Aviation Gasoline CO2 Emissions
AVTCEUS,200509,0.242,Aviation Gasoline CO2 Emissions
AVTCEUS,200510,0.166,Aviation Gasoline CO2 Emissions
AVTCEUS,200511,0.151,Aviation Gasoline CO2 Emissions
AVTCEUS,200512,0.165,Aviation Gasoline CO2 Emissions
AVTCEUS,200513,2.447,Aviation Gasoline CO2 Emissions
AVTCEUS,200601,0.093,Aviation Gasoline CO2 Emissions
AVTCEUS,200602,0.158,Aviation Gasoline CO2 Emissions
AVTCEUS,200603,0.235,Aviation Gasoline CO2 Emissions
AVTCEUS,200604,0.229,Aviation Gasoline CO2 Emissions
AVTCEUS,200605,0.234,Aviation Gasoline CO2 Emissions
AVTCEUS,200606,0.185,Aviation Gasoline CO2 Emissions
AVTCEUS,200607,0.218,Aviation Gasoline CO2 Emissions
AVTCEUS,200608,0.299,Aviation Gasoline CO2 Emissions
AVTCEUS,200609,0.192,Aviation Gasoline CO2 Emissions
AVTCEUS,200610,0.2,Aviation Gasoline CO2 Emissions
AVTCEUS,200611,0.135,Aviation Gasoline CO2 Emissions
AVTCEUS,200612,0.137,Aviation Gasoline CO2 Emissions
AVTCEUS,200613,2.314,Aviation Gasoline CO2 Emissions
AVTCEUS,200701,0.178,Aviation Gasoline CO2 Emissions
AVTCEUS,200702,0.13,Aviation Gasoline CO2 Emissions
AVTCEUS,200703,0.149,Aviation Gasoline CO2 Emissions
AVTCEUS,200704,0.21,Aviation Gasoline CO2 Emissions
AVTCEUS,200705,0.188,Aviation Gasoline CO2 Emissions
AVTCEUS,200706,0.232,Aviation Gasoline CO2 Emissions
